Title,Baths,Floor,Usable area,Beds,Rent Price,Location,Url
Fully Furnished 1 Bedroom Unit at One Serendra for Rent,1.0,,86.0,1.0,90000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-serendra-bgc-metro-manila_f152ead6d304-c70f-2832-b4a2-513d1089
"Grand Hyatt Residences, BGC, Taguig 2BR Unit for Lease",1.0,,120.0,2.0,200000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-grand-hyatt-residences-bgc-metro-manila_ba1a8635130c-4990-2c62-2e66-83a41089
"RENT - Furnished 1 Bedroom with Balcony at BGC, Taguig",1.0,,37.0,1.0,39000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_55201a2f6a25-d98f-51d2-fa6c-ac632089
For Sale and Lease 2 Bedroom Unit in Grand Hyatt Residences BGC,2.0,,104.0,2.0,160000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-or-rent-in-grand-hyatt-manila-residences-bgc-metro-manila_66fb88b84486-dc71-d982-2f4f-00d91089
"Condo Unit for Rent at The Seasons Residences in BGC, Fort Bonifacio Taguig City 1 Bedroom 1BR",1.0,,50.5,1.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-the-seasons-residences-bgc-metro-manila_07f8611d6a81-d25f-9032-b650-1ead1089
"WEST GALLERY PLACE: 1BR For Rent, 65 sqm, Fully Furnished, 1 parking, P105,000",1.0,,65.0,1.0,105000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-west-gallery-place-bgc-metro-manila_610e16004e2a-64a0-8522-1b2a-c59d2089
"FOR LEASE: 1-Bedroom Condominium in Park West, Taguig City",1.0,,40.0,1.0,40000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_20f285a907dd-b2ae-f772-9590-8b641089
"3 Bedroom 3BR Condo for Rent at Two Serendra, BGC, Fort Bonifacio Taguig City",3.0,,107.0,3.0,140000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-two-serendra-bgc-metro-manila_e5fa2ebf2ce6-7160-2172-9597-a5780089
Two Serendra | 3BR Condo for Rent in BGC Taguig City,3.0,,107.0,3.0,140000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-two-serendra-bgc-metro-manila_948e51bf3176-c231-d042-9e6b-32190089
"For Lease/Rent: 3-Bedroom Condo Unit in Fort Victoria, BGC, Taguig City",2.0,,98.0,3.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_cf8df9f29737-2c3f-1f92-eaee-3b951089
2 bedrooms at Avida 34th,2.0,,,2.0,57000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_ed24538b68b4-9afe-6372-e713-78580089
"4BR Condo for Rent in Pacific Plaza Towers, BGC, Taguig - RR1748081",5.0,,526.0,4.0,500000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/4-bedroom-condo-for-rent-in-bgc-metro-manila_514729dae4e5-a54e-c912-8670-ebff2089
"For Lease 3 Bedroom in Pacific Plaza,BGC",3.0,,302.0,3.0,320000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_4d1a48b9f71d-b55f-b272-ba90-1b632089
"FOR LEASE: Fully Furnished 2BR Condo with Golf Course View at Bellagio Tower 2, BGC PROPERTY CODE: DR88-002025",2.0,,,2.0,115000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bellagio-towers-bgc-metro-manila_4021f36c0148-fa9f-fa42-fe26-d7590089
"4BR Condo for Rent in Essensa, BGC - Bonifacio Global City, Taguig - RR3400581",4.0,,600.0,4.0,500000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/4-bedroom-condo-for-rent-in-bgc-metro-manila_0537268b3d6a-8e91-9b02-f4a0-abff2089
"SEQUOIA TWO SERENDRA: 2BR For Rent, 88 sqm, Fully Furnished, 2 parking, P100,000",2.0,,88.0,2.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-sequoia-at-two-serendra-bgc-metro-manila_fa6c2b336caa-57a1-1702-3d5d-ce202089
"1 Bedroom Condo Unit For Rent - One Maridien Tower, BGC Taguig",1.0,,72.0,1.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-maridien-bgc-metro-manila_264743bcba95-ecff-5d42-0bd1-64532089
"For Rent: 3-Bedroom Furnished Condo in Penhurst Parkplace, BGC",2.0,,,3.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_96192f73623f-6fee-4c42-d030-d08d1089
East Gallery Place | One Bedroom 1BR Condo Unit For Sale - #4165,1.0,,75.0,1.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-bgc-metro-manila_0171e40ee472-04c0-5f22-8953-9ce91089
"FOR LEASE-NEWLYN Turnover 3BR in Grand Hyatt South,BGC",4.0,37.0,205.0,3.0,250000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-grand-hyatt-residences-bgc-metro-manila_1e46397c10fe-d110-e342-0087-b8580089
1 Bedroom Condo Unit for Rent at Avida Verve Residences in BGC near Serendra,1.0,,69.0,1.0,69500.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-verve-residences-bgc-metro-manila_651e7f61658e-0d8e-aa72-76c4-e6532089
"3 bedroom unit for lease in Pacific Plaza, BGC Taguig City",3.0,,298.0,3.0,350000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_d3318f4d571b-f81f-1eb2-2efc-b3532089
"Modern 3-Bedroom Condo for Rent in Uptown Parksuites, BGC – Fully Furnished",3.0,,,3.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-uptown-parksuites-bgc-metro-manila_bcedbf6f5d18-59ef-e932-a461-b7590089
"GRAND HYATT RESIDENCES: 3BR For Rent, 133 sqm, Interiored, Partially Furnished, 1 parking, P220,000/mo.",3.0,,133.0,3.0,220000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-grand-hyatt-manila-residences-bgc-metro-manila_b23b51e73f8b-6f8e-9b62-7f95-f7781089
2 Bedrooms Fully Furnished East Gallery Place For Rent Condo Bgc Taguig,,12.0,,2.0,180000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_62b4ca367909-dc01-7192-9d53-260a1089
8 Forbestown Two Bedroom with Golf View for Rent,2.0,35.0,98.2,2.0,110000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_090ab05d9e4b-c851-2542-7c69-725c2089
"Blue Sapphire Residences: 2BR Garden for Rent, 185 sqm, Semi-Furnished, 1 parking, P120,000/mo.",3.0,,185.0,2.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_e80dd6dff644-8bc1-f942-41ea-c8d91089
"RFO, Two Maridien, BGC, 3bedroom For Lease",2.0,1.0,128.0,3.0,160000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-two-maridien-bgc-metro-manila_f6f6479c3d67-cb3e-9952-8b40-83920089
"EAST GALLERY PLACE: 2BR Flex For Rent & Sale, 96 sqm, Interiored, 1 parking, P130,000/mo. PHP 35.5M!",2.0,,96.0,2.0,130000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-or-rent-in-bgc-metro-manila_03f7bd68f9bf-b4a0-a432-74ad-78191089
Modern 2 Bedroom Uptown Ritz Condo For Rent Uptown Bgc Taguig,,,,2.0,130000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_286b93b60812-2b2e-f862-4c48-55ea1089
1-Bedroom Furnished Unit at Icon Residences BGC,1.0,,60.0,1.0,48000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-icon-residences-bgc-metro-manila_4f9622ceb7f0-9cd0-2392-9a13-c9d32089
"PACIFIC PLAZA TOWERS BGC: 3BR For Rent, 298 sqm, Fully Furnished, 2 parking, P250,000/mo.",5.0,,298.0,3.0,250000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_bfd650f17749-04af-e182-aa82-ef881089
FOR LEASE: 1 bedroom unit in Park Triangle 59 sqm,1.0,,59.0,1.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_18e8829b77ec-2af1-e772-e6b7-88941089
Luxury Smart Home at Uptown Ritz Residences,1.0,26.0,,1.0,150000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_fa5a6ee61b78-3130-ad92-fd50-7dc50089
"Furnished 1 Bedroom Suite for rent in Uptown Parksuites Tower 2, BGC, Taguig",1.0,,65.0,1.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-uptown-parksuites-bgc-metro-manila_b18bafa43b34-e67f-d002-97c5-07f42089
"Modern 1BR Smart Condo in Park McKinley West, Taguig – ₱40K/mo",1.0,,,1.0,40000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-mckinley-west-bgc-metro-manila_88b9b82fd4fd-e110-d752-4403-59cf1089
"Furnished 3 Bedroom with maid’s room for rent in Uptown Parksuite BGC, Taguig",2.0,,89.0,3.0,135000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-uptown-parksuites-bgc-metro-manila_51c2e1879bd5-e67f-d002-2842-da042089
FOR LEASE: 2BR Central Loft in BGC beside Shangri-la the Fort,2.0,,71.55,2.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-mckinley-park-residences-bgc-metro-manila_e38e06241a71-206f-72d2-37ec-e7d32089
"EAST GALLERY PLACE: 1BR For Rent, 83 sqm, with balcony, Semi-Furnished, 1 parking, P110,000/mo.",2.0,,83.0,1.0,110000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_d763ff524afd-f73e-2682-3ac6-b1fb2089
1 Bedroom Golf View Bellagio Tower For Rent Condo Bgc Taguig,1.0,,,1.0,50000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_e8f1c8a2cd60-a8b1-3f72-9c58-1aab1089
"MADISON PARK WEST BGC: 2BR For Rent, 68 sqm, Furnished, 1 parking, P70,000/mo",2.0,,68.0,2.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_d7bd3dc91f61-667f-8782-40e7-c9d91089
"One Mckinley Place Condo for Rent in BGC Fort Bonifacio, Taguig City",2.0,,,2.0,140000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-mckinley-place-bgc-metro-manila_d101d22ab4df-ab5e-e342-be7a-c7532089
Bonifacio Ridge Fort BGC 2BR For Rent,2.0,3.0,,2.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bonifacio-ridge-bgc-metro-manila-near-mrt-3-buendia_37e038adf977-0a0e-c182-bff3-a2eb1089
FOR RENT 2BEDROOM CONDO IN CENTRAL PARK WEST,1.0,10.0,,2.0,45000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-central-park-west-bgc-metro-manila_54c47b82d285-8a3e-d192-9761-1b6a1089
FOR RENT: 2 Bedroom 113sqm Fully Furnished w/ Maids Room Condo in BGC - Bonifacio Ridge,3.0,,,3.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bonifacio-ridge-bgc-metro-manila-near-mrt-3-buendia_3d838a4fe486-7f6e-0a92-e618-4aed1089
R1156 - 3BR Plus Den Pacific Plaza Tower Unit For Lease,3.0,,,3.0,350000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_a7726a00f8bb-6a4e-e892-d51a-2c5c2089
FOR LEASE: 1 bedroom unit in Park West,1.0,,40.0,1.0,40000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-central-park-west-bgc-metro-manila_682a260f9677-4130-1182-d539-68941089
FOR LEASE: 1 bedroom in Park Triangle,1.0,,60.0,1.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_ab65971f19cd-403f-da32-622e-c9941089
Fully furnished 3 bedroom unit in Penhurst Parkplace Burgos Circle area,3.0,100.0,,3.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_72d08ca75fba-21c0-cbe2-2db6-194c1089
"East Gallery Place: 2BR Flex For Rent, 96 sqm, Interiored, with balcony, 1 parking, P130,000/mo.",2.0,,96.0,2.0,130000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-east-gallery-place-bgc-metro-manila_30960682666b-bd8f-d852-8e65-2ffb2089
"FOR RENT – Executive 2-Bedroom Unit at The Maridien Tower 1, BGC",297.0,,,2.0,95000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-maridien-bgc-metro-manila_17e135340cd2-1d50-1c62-242b-ceae2089
"F1 City Center: 1BR Loft facing City View BGC, Taguig for Rent",1.0,,58.0,1.0,50000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_adc15e3375db-53a1-3a02-2f93-b7d32089
Renovated 3 Bedroom Fully Furnished Pacific Plaza Tower For Rent Bgc Taguig,3.0,,,3.0,320000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-pacific-plaza-tower-bgc-metro-manila_ca7f09c9260a-c3be-38c2-bbfc-362f2089
"St. Moritz Private Estate, 2BR Condo for Rent in BGC, Taguig City",2.0,,,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-st-moritz-private-estate-bgc-metro-manila_99d58dd1c69f-695f-1442-7309-c7532089
"For Lease: 1 Bedroom Condo at Verve Residences Tower 1, BGC, Taguig City",1.0,,69.0,1.0,65000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_8cd13d724f24-8d2f-6522-9ec6-71640089
"For Lease: 1BR w/ Balcony, Park Triangle Residences BGC",1.0,74.0,,1.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_890f563f141e-8aa1-6d22-bc73-b9c21089
"46 sqm Studio Condo for Rent at Verve Residences, Tower 2, BGC",,,,,45000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/condo-for-rent-in-bgc-metro-manila_d36c2e0dcd50-b8be-4b82-b49a-dd8b1089
"Penthouse unit for rent in Grand Hamptons, BGC",4.0,,171.75,3.0,160000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_1b625214b0b9-d40f-e6f2-f422-78532089
FOR LEASE: Two Bedroom Unit in Sapphire Residences,2.0,,,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_ec52f7f5b9e9-d34f-2b72-209d-d8d01089
8 Forbes Town Road BGC | 2BR Condo for Rent 99 sqm with Balcony ₱120k/Month,2.0,,,2.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_83dccd067fd4-c8a1-af42-5241-4f090089
The Trion Tower 1 Bedroom for Lease,1.0,18.0,38.0,1.0,43000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_d4258dbda8ff-9ffe-dd22-3fc5-67d32089
3 Bedrooms West Gallery Place For Rent Condo Bgc Taguig,,,,3.0,330000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_590678bd93b2-7bf0-2e32-3eab-b8c21089
"3 Bedroom 3BR Condo for Rent in Essensa at BGC, Fort Bonifacio, Taguig City",,,,3.0,280000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_e00016d6df88-0b00-46e2-044a-ceae2089
"3BR IN AVIDA TURF T2, BGC-TAGUIG CITY, 60SQM",2.0,12.0,,3.0,55000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_9b3abf126563-c030-1572-7c10-a9580089
"4BR IN UPTOWN RITZ, BGC-TAGUIG CITY, 131SQM",4.0,,131.0,4.0,140000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/4-bedroom-condo-for-rent-in-bgc-metro-manila_e84c2792ec8c-6681-9182-89e6-a9580089
3 Bedrooms Furnished Park Triangle Residences For Rent Condo in Bgc Taguig,,35.0,,3.0,180000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_823ab17e8672-0d0f-e772-6e02-92730089
1 Bedroom with WIFI in BGC (Open for Short-Term lease or Daily/Staycation),1.0,,36.0,1.0,2600.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_952bf6d999f3-b9f0-8672-e383-83532089
FOR LEASE 2 BEDROOM UNIT IN WEST GALLERY PLACE BGC,2.0,,,2.0,160000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-west-gallery-place-bgc-metro-manila_2a65b217ca9e-0c8f-f772-2b6e-580a2089
"2 Bedroom Condominium Unit for Lease in Bonifacio Global City, Taguig",2.0,,125.0,2.0,140000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_54d9c5b1158c-ac41-30b2-53f7-98d32089
"BONIFACIO RIDGE: 2BR Plus Den, 113 sqm, Fully Furnished, 2 parking, P100,000/mo.",3.0,,113.02,3.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bonifacio-ridge-bgc-metro-manila-near-mrt-3-buendia_77ea9a7973c5-0acf-6a22-3932-bcb90089
"Condo for Rent in BGC, Taguig City at Pacific Plaza Towers",,,,3.0,390000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_d5f6f9baacb5-cd4e-d562-3ef3-33941089
"SAPPHIRE RESIDENCES, BGC: 3BR For Rent, 129.08 sqm, Fully Furnished, 2 parking, P95,000/mo.",3.0,,129.08,3.0,95000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-sapphire-residences-bgc-metro-manila_ebb1fe87480a-722f-ac42-cc69-3cd91089
For Rent: Trion Towers - Fully Furnished 2BR Condo w/ Balcony in Taguig City,1.0,,92.0,2.0,65000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_89899f8c4466-c3f1-6052-8219-13632089
FOR RENT - Furnished 1 Bedroom Unit at the Trion Towers near SM Aura,1.0,18.0,,1.0,38000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-the-trion-towers-iii-bgc-metro-manila_303446f448d4-275e-a452-012c-070a1089
2 Bedroom Premium Unit Horizon Homes Shangrila at The Fort For Rent Bgc Taguig,,,,2.0,450000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_de27413e4337-4500-0a42-2a7c-d64d1089
FOR RENT 3BEDROOM CONDO IN TWO MARIDIEN BGC,2.0,43.0,,3.0,160000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-two-maridien-bgc-metro-manila_e62041c5bf9b-10a0-d292-2099-ce6a1089
East Gallery Place BGC 4BR Unit for Lease Rent Fully Furnished,4.0,,,4.0,600000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/4-bedroom-condo-for-rent-in-east-gallery-place-bgc-metro-manila_a9a8076d94ef-0920-b592-ad81-22941089
One serendra 2 Bedroom For Lease in Jasmine Tower,2.0,,138.0,2.0,180000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_33fc2eaf0e76-e401-a922-800e-982f2089
"1 Bedroom Condominium for Lease in Avida Cityflex, Taguig City",1.0,,37.0,1.0,35000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_1bfb7af17cf3-cb5f-68a2-fb40-dae32089
"For Lease: 2-Bedroom Unit in BGC, Taguig",2.0,,,3.0,105000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_1fea63ed5545-24a0-5672-81c5-39851089
Arya Residences 1 Bedroom Furnished for RENT in Taguig City,1.0,,,1.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-arya-residences-tower-1-bgc-metro-manila_a1ecadcc68f0-e381-d692-ddea-a5dd1089
Sapphire Residences Two Bedroom for Rent BGC Condo,2.0,,,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-sapphire-residences-bgc-metro-manila_109997f71479-8710-c372-2352-b9851089
Brand New 3 Bedroom Corner Unit Grand Hyatt Manila For Rent Condo Bgc Taguig,,,,3.0,350000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_67f18ed5faa5-3660-7742-be5e-a44d1089
Sapphire Residences Two Bedroom for Rent BGC Condo,2.0,,,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-sapphire-residences-bgc-metro-manila_109997f71479-8710-c372-2352-b9851089
1-Bedroom Condo for Rent in One Maridien BGC Taguig City,1.0,,,1.0,68000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-maridien-bgc-metro-manila_27a78401aa1d-0e9e-b7a2-d9ec-02632089
"Studio Condominium Unit for Lease in Verve Residences, BGC, Taguig City",1.0,,32.0,1.0,35000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-verve-residences-bgc-metro-manila_f4e387ad365a-c3ee-e342-8106-c8d32089
"Beautiful Penthouse Loft Unit Uptown Parksuites Tower 1 BGC, Taguig for Rent",2.0,,163.0,3.0,250000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-uptown-parksuites-bgc-metro-manila_51ea3323f1d3-36af-fe02-3bfe-e8d32089
Park Triangle Residences 3-Bedroom Condominium Unit for Rent in Taguig City,,,,3.0,180000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_85bbe4412a97-2cdf-a992-10ee-39c50089
2-Bedroom Condo for Rent in One McKinley Place BGC Taguig City,2.0,,,2.0,130000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-mckinley-place-bgc-metro-manila_f5a1bff0a522-d311-1db2-619c-02632089
"Brand-New & Luxurious 2-Bedroom Unfurnished Unit with Balcony and Parking | Grand Hyatt Residences, BGC",3.0,20.0,,2.0,180000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-grand-hyatt-residences-bgc-metro-manila_cdf20b43ea00-d511-cf32-97ef-011a2089
